Wall time,Step,Value
1675935251.596098,1620,41.72601318359375
1675935278.195325,1630,38.825313568115234
1675935305.80351,1640,36.561378479003906
1675935332.648089,1650,37.73006057739258
1675935358.772002,1660,37.08674240112305
1675935387.65806,1670,36.053035736083984
1675935414.709578,1680,42.97294998168945
1675935442.493229,1690,50.84995651245117
1675935468.554287,1700,43.36784362792969
1675935496.523574,1710,36.719085693359375
1675935524.988851,1720,38.16651916503906
1675935553.931945,1730,37.0140266418457
1675935583.17454,1740,37.452781677246094
1675935612.172354,1750,35.50282669067383
1675935641.620621,1760,36.0752067565918
1675935670.396901,1770,34.53379440307617
1675935699.710371,1780,34.724754333496094
1675935728.917486,1790,34.146480560302734
1675935757.841009,1800,33.74772262573242
1675935787.625259,1810,34.04569625854492
1675935818.347048,1820,34.69974136352539
1675935847.54855,1830,32.97172164916992
1675935877.012522,1840,34.99813461303711
1675935906.961849,1850,33.06596755981445
1675935937.546502,1860,39.50371551513672
1675935966.946482,1870,35.665504455566406
1675935997.136568,1880,34.653194427490234
1675936026.853411,1890,35.707679748535156
1675936056.682784,1900,35.10204315185547
1675936086.779651,1910,36.51243591308594
1675936116.484379,1920,32.82838439941406
1675936145.747901,1930,39.06258010864258
1675936175.29134,1940,36.45961380004883
1675936203.717313,1950,36.12945556640625
1675936229.61491,1960,36.84601593017578
1675936255.403521,1970,33.324893951416016
1675936282.441312,1980,41.246761322021484
1675936309.158273,1990,41.96367645263672
