CMDLINE /home/ale/.virtualenvs/pin2/bin/python dqn_cartpole.py
MEM 4758.265625 1672827244.7772
MEM 4762.976562 1672827244.8817
MEM 4761.433594 1672827244.9846
MEM 4761.019531 1672827245.0877
MEM 4763.289062 1672827245.1936
MEM 4763.433594 1672827245.2995
MEM 4764.070312 1672827245.4067
MEM 4759.707031 1672827245.5080
MEM 4762.328125 1672827245.6142
MEM 4765.484375 1672827245.7169
MEM 4761.339844 1672827245.8198
MEM 4766.011719 1672827245.9224
MEM 4764.203125 1672827246.0289
MEM 4761.289062 1672827246.1357
MEM 4762.386719 1672827246.2420
MEM 4763.839844 1672827246.3486
MEM 4761.738281 1672827246.4505
MEM 4760.093750 1672827246.5539
MEM 4763.386719 1672827246.6561
MEM 4766.816406 1672827246.7602
MEM 4761.628906 1672827246.8667
MEM 4757.324219 1672827246.9768
MEM 4764.410156 1672827247.0824
MEM 4765.101562 1672827247.1882
MEM 4762.292969 1672827247.2908
MEM 4760.113281 1672827247.3955
MEM 4767.585938 1672827247.4997
MEM 4762.601562 1672827247.6027
MEM 4763.664062 1672827247.7078
MEM 4761.601562 1672827247.8142
MEM 4759.500000 1672827247.9224
MEM 4761.941406 1672827248.0306
MEM 4761.867188 1672827248.1357
MEM 4757.339844 1672827248.2521
MEM 4767.785156 1672827248.3641
MEM 4762.003906 1672827248.4648
MEM 4758.632812 1672827248.5717
MEM 4765.910156 1672827248.6728
MEM 4758.433594 1672827248.7820
MEM 4761.175781 1672827248.8851
MEM 4760.328125 1672827248.9923
MEM 4758.582031 1672827249.1071
MEM 4761.796875 1672827249.2196
MEM 4759.609375 1672827249.3316
MEM 4761.628906 1672827249.4395
MEM 4758.085938 1672827249.5592
MEM 4758.375000 1672827249.6661
MEM 4761.847656 1672827249.7740
MEM 4760.378906 1672827249.8934
MEM 4760.925781 1672827249.9978
MEM 4764.972656 1672827250.0992
MEM 4769.316406 1672827250.2025
MEM 4759.507812 1672827250.3098
MEM 4764.679688 1672827250.4162
MEM 4763.792969 1672827250.5220
MEM 4757.386719 1672827250.6295
MEM 4766.957031 1672827250.7317
MEM 4762.843750 1672827250.8350
MEM 4767.531250 1672827250.9392
MEM 4766.039062 1672827251.0431
MEM 4764.523438 1672827251.1474
MEM 4766.394531 1672827251.2495
MEM 4765.843750 1672827251.3562
MEM 4764.648438 1672827251.4615
MEM 4760.652344 1672827251.5705
MEM 4765.511719 1672827251.6738
MEM 4762.074219 1672827251.7786
MEM 4763.015625 1672827251.8878
MEM 4767.757812 1672827251.9896
MEM 4765.625000 1672827252.0932
MEM 4768.734375 1672827252.1984
MEM 4764.019531 1672827252.3061
MEM 4767.394531 1672827252.4130
MEM 4765.605469 1672827252.5180
MEM 4761.222656 1672827252.6222
MEM 4764.957031 1672827252.7301
MEM 4768.117188 1672827252.8344
MEM 4767.789062 1672827252.9498
MEM 4760.429688 1672827253.0557
MEM 4764.300781 1672827253.1627
MEM 4766.765625 1672827253.2686
MEM 4760.800781 1672827253.3765
MEM 4765.781250 1672827253.4835
MEM 4757.636719 1672827253.6009
MEM 4762.890625 1672827253.7046
MEM 4759.089844 1672827253.8099
MEM 4765.152344 1672827253.9138
MEM 4761.085938 1672827254.0188
MEM 4762.570312 1672827254.1259
MEM 4761.972656 1672827254.2378
MEM 4765.113281 1672827254.3449
MEM 4763.906250 1672827254.4475
MEM 4758.445312 1672827254.5524
MEM 4764.195312 1672827254.6539
MEM 4764.640625 1672827254.7566
MEM 4759.906250 1672827254.8597
MEM 4757.605469 1672827254.9676
MEM 4759.480469 1672827255.0739
MEM 4757.605469 1672827255.2017
MEM 4760.746094 1672827255.3087
MEM 4757.605469 1672827255.4182
MEM 4757.605469 1672827255.5269
MEM 4762.035156 1672827255.6310
MEM 4759.613281 1672827255.7410
MEM 4759.167969 1672827255.8440
MEM 4765.781250 1672827255.9458
MEM 4761.539062 1672827256.0506
MEM 4764.632812 1672827256.1536
MEM 4763.578125 1672827256.2620
MEM 4758.136719 1672827256.3718
MEM 4761.335938 1672827256.4818
MEM 4760.128906 1672827256.5916
MEM 4759.730469 1672827256.6999
MEM 4758.843750 1672827256.8082
MEM 4763.882812 1672827256.9139
MEM 4763.226562 1672827257.0167
MEM 4760.492188 1672827257.1262
MEM 4762.515625 1672827257.2328
MEM 4758.699219 1672827257.3408
MEM 4762.667969 1672827257.4448
MEM 4765.894531 1672827257.5487
MEM 4757.652344 1672827257.6540
MEM 4757.742188 1672827257.7714
MEM 4761.875000 1672827257.8772
MEM 4762.500000 1672827257.9862
MEM 4763.375000 1672827258.0924
MEM 4757.796875 1672827258.1932
MEM 4762.429688 1672827258.2959
MEM 4765.355469 1672827258.3972
MEM 4759.808594 1672827258.5018
MEM 4761.804688 1672827258.6076
MEM 4763.726562 1672827258.7149
MEM 4759.707031 1672827258.8249
MEM 4760.835938 1672827258.9333
MEM 4761.546875 1672827259.0401
MEM 4760.093750 1672827259.1442
MEM 4759.828125 1672827259.2522
MEM 4758.195312 1672827259.3580
MEM 4766.003906 1672827259.4675
MEM 4759.308594 1672827259.5730
MEM 4757.921875 1672827259.6808
MEM 4764.417969 1672827259.7831
MEM 4762.296875 1672827259.8861
MEM 4762.085938 1672827259.9929
MEM 4757.972656 1672827260.0995
MEM 4760.101562 1672827260.2061
MEM 4761.535156 1672827260.3187
MEM 4758.089844 1672827260.4339
MEM 4758.089844 1672827260.5456
MEM 4758.089844 1672827260.6510
MEM 4758.089844 1672827260.7583
MEM 4762.664062 1672827260.8624
MEM 4764.750000 1672827260.9652
MEM 4761.039062 1672827261.0691
MEM 4758.218750 1672827261.1726
MEM 4759.101562 1672827261.2787
MEM 4765.191406 1672827261.3840
MEM 4765.093750 1672827261.4899
MEM 4759.992188 1672827261.5983
MEM 4762.167969 1672827261.7059
MEM 4761.757812 1672827261.8136
MEM 4758.269531 1672827261.9210
MEM 4760.656250 1672827262.0256
MEM 4758.269531 1672827262.1416
MEM 4758.179688 1672827262.2428
MEM 4759.464844 1672827262.3462
MEM 4758.179688 1672827262.4518
MEM 4758.179688 1672827262.5656
MEM 4765.214844 1672827262.6727
MEM 4762.496094 1672827262.7792
MEM 4758.371094 1672827262.8899
MEM 4758.472656 1672827263.0101
MEM 4758.476562 1672827263.1353
MEM 4758.550781 1672827263.2418
MEM 4760.304688 1672827263.3555
MEM 4758.484375 1672827263.4765
MEM 4761.152344 1672827263.5828
MEM 4762.785156 1672827263.6890
MEM 4758.578125 1672827263.7913
MEM 4759.835938 1672827263.8949
MEM 4758.820312 1672827264.0035
MEM 4758.460938 1672827264.1307
MEM 4758.582031 1672827264.2484
MEM 4759.578125 1672827264.3547
MEM 4762.753906 1672827264.4728
MEM 4758.695312 1672827264.5771
MEM 4760.722656 1672827264.6856
MEM 4764.500000 1672827264.7882
MEM 4760.992188 1672827264.8927
MEM 4767.367188 1672827264.9984
MEM 4766.945312 1672827265.1018
MEM 4760.078125 1672827265.2112
MEM 4758.679688 1672827265.3209
MEM 4758.847656 1672827265.4332
MEM 4758.679688 1672827265.5576
MEM 4764.226562 1672827265.6630
MEM 4763.128906 1672827265.7700
MEM 4761.000000 1672827265.8873
MEM 4758.914062 1672827266.0005
MEM 4760.593750 1672827266.1029
MEM 4760.667969 1672827266.2059
MEM 4760.859375 1672827266.3083
MEM 4764.183594 1672827266.4121
MEM 4759.707031 1672827266.5159
MEM 4764.527344 1672827266.6182
MEM 4758.597656 1672827266.7292
MEM 4758.597656 1672827266.8537
MEM 4758.917969 1672827266.9598
MEM 4762.894531 1672827267.0663
MEM 4763.492188 1672827267.1843
MEM 4765.359375 1672827267.2909
MEM 4760.503906 1672827267.3981
MEM 4759.386719 1672827267.5052
MEM 4758.691406 1672827267.6286
MEM 4758.691406 1672827267.7468
MEM 4758.691406 1672827267.8707
MEM 4758.718750 1672827267.9854
MEM 4758.613281 1672827268.0869
MEM 4758.605469 1672827268.1972
MEM 4759.875000 1672827268.3022
MEM 4758.605469 1672827268.4198
MEM 4763.113281 1672827268.5225
MEM 4760.769531 1672827268.6325
MEM 4758.605469 1672827268.7511
MEM 4765.796875 1672827268.8550
MEM 4762.593750 1672827268.9674
MEM 4760.773438 1672827269.0748
MEM 4759.160156 1672827269.1819
MEM 4760.148438 1672827269.2907
MEM 4761.140625 1672827269.3981
MEM 4763.003906 1672827269.5079
MEM 4758.710938 1672827269.6319
MEM 4758.710938 1672827269.7481
MEM 4759.171875 1672827269.8589
MEM 4760.308594 1672827269.9627
MEM 4760.343750 1672827270.0655
MEM 4763.621094 1672827270.1715
MEM 4761.617188 1672827270.2790
MEM 4758.722656 1672827270.4007
MEM 4758.777344 1672827270.5085
MEM 4758.777344 1672827270.6178
MEM 4758.777344 1672827270.7218
MEM 4758.882812 1672827270.8319
MEM 4758.894531 1672827270.9405
MEM 4758.894531 1672827271.0747
MEM 4758.894531 1672827271.1973
MEM 4758.894531 1672827271.3092
MEM 4758.894531 1672827271.4168
MEM 4758.996094 1672827271.5248
MEM 4758.789062 1672827271.6257
MEM 4758.785156 1672827271.7303
MEM 4758.785156 1672827271.8341
MEM 4761.925781 1672827271.9382
MEM 4758.785156 1672827272.0406
MEM 4758.785156 1672827272.1483
MEM 4758.878906 1672827272.2562
MEM 4758.984375 1672827272.3623
MEM 4758.984375 1672827272.4744
MEM 4759.078125 1672827272.5845
MEM 4759.101562 1672827272.6908
MEM 4759.101562 1672827272.7947
MEM 4759.101562 1672827272.9018
MEM 4759.101562 1672827273.0176
MEM 4759.101562 1672827273.1256
MEM 4759.125000 1672827273.2318
MEM 4759.015625 1672827273.3357
MEM 4759.015625 1672827273.4478
MEM 4759.015625 1672827273.5550
MEM 4759.121094 1672827273.6615
MEM 4759.015625 1672827273.7706
MEM 4759.261719 1672827273.8741
MEM 4762.019531 1672827273.9769
MEM 4763.859375 1672827274.0808
MEM 4759.343750 1672827274.1873
MEM 4759.230469 1672827274.2909
MEM 4759.230469 1672827274.3994
MEM 4762.109375 1672827274.5082
MEM 4759.230469 1672827274.6141
MEM 4759.335938 1672827274.7228
MEM 4759.335938 1672827274.8303
MEM 4759.335938 1672827274.9380
MEM 4761.621094 1672827275.0453
MEM 4760.328125 1672827275.1544
MEM 4763.472656 1672827275.2606
MEM 4759.367188 1672827275.3684
MEM 4762.214844 1672827275.4717
MEM 4763.324219 1672827275.5771
MEM 4759.250000 1672827275.6830
MEM 4759.250000 1672827275.8124
MEM 4759.769531 1672827275.9201
MEM 4759.250000 1672827276.0254
MEM 4763.003906 1672827276.1413
MEM 4759.250000 1672827276.2596
MEM 4759.250000 1672827276.3661
MEM 4759.250000 1672827276.4912
MEM 4759.636719 1672827276.5995
MEM 4759.343750 1672827276.7104
MEM 4762.054688 1672827276.8258
MEM 4760.601562 1672827276.9363
MEM 4761.339844 1672827277.0557
MEM 4759.550781 1672827277.1697
MEM 4759.550781 1672827277.2926
MEM 4759.550781 1672827277.4024
MEM 4759.550781 1672827277.5213
MEM 4759.550781 1672827277.6301
MEM 4759.550781 1672827277.7409
MEM 4759.550781 1672827277.8534
MEM 4759.550781 1672827277.9628
MEM 4759.550781 1672827278.0886
MEM 4759.550781 1672827278.2060
MEM 4759.550781 1672827278.3155
MEM 4759.550781 1672827278.4280
MEM 4759.578125 1672827278.5356
MEM 4759.488281 1672827278.6415
MEM 4759.460938 1672827278.7554
MEM 4759.460938 1672827278.8614
MEM 4759.460938 1672827278.9658
MEM 4759.460938 1672827279.0743
MEM 4759.460938 1672827279.1845
MEM 4759.460938 1672827279.3003
MEM 4759.460938 1672827279.4163
MEM 4759.460938 1672827279.5252
MEM 4759.460938 1672827279.6474
MEM 4759.593750 1672827279.7525
MEM 4759.460938 1672827279.8827
MEM 4759.554688 1672827279.9899
MEM 4759.554688 1672827280.0989
MEM 4759.648438 1672827280.2237
MEM 4759.648438 1672827280.3427
MEM 4759.648438 1672827280.4509
MEM 4759.648438 1672827280.5713
MEM 4759.648438 1672827280.6876
MEM 4759.648438 1672827280.7972
MEM 4759.648438 1672827280.9148
MEM 4759.648438 1672827281.0223
MEM 4759.648438 1672827281.1283
MEM 4759.648438 1672827281.2344
MEM 4760.300781 1672827281.3410
MEM 4760.054688 1672827281.4470
MEM 4759.757812 1672827281.5526
MEM 4759.757812 1672827281.6675
MEM 4759.757812 1672827281.7729
MEM 4759.757812 1672827281.8770
MEM 4759.757812 1672827281.9862
MEM 4759.757812 1672827282.0988
MEM 4759.757812 1672827282.2135
MEM 4759.773438 1672827282.3188
MEM 4759.660156 1672827282.4326
MEM 4759.660156 1672827282.5373
MEM 4759.660156 1672827282.6396
MEM 4762.507812 1672827282.7434
MEM 4759.660156 1672827282.8607
MEM 4759.660156 1672827282.9674
MEM 4759.660156 1672827283.0759
MEM 4763.765625 1672827283.1794
MEM 4759.660156 1672827283.2889
MEM 4759.660156 1672827283.3925
MEM 4759.660156 1672827283.5097
MEM 4759.660156 1672827283.6250
MEM 4759.660156 1672827283.7272
MEM 4762.480469 1672827283.8339
MEM 4759.890625 1672827283.9454
MEM 4759.890625 1672827284.0546
MEM 4759.890625 1672827284.1706
MEM 4759.890625 1672827284.2864
MEM 4759.890625 1672827284.3994
MEM 4759.890625 1672827284.5099
MEM 4759.890625 1672827284.6267
MEM 4759.890625 1672827284.7353
MEM 4759.890625 1672827284.8561
MEM 4759.890625 1672827284.9805
MEM 4759.890625 1672827285.0916
MEM 4759.890625 1672827285.2053
MEM 4759.890625 1672827285.3256
MEM 4759.996094 1672827285.4488
MEM 4760.000000 1672827285.5737
MEM 4760.000000 1672827285.6868
MEM 4760.003906 1672827285.7933
MEM 4760.003906 1672827285.9074
MEM 4760.003906 1672827286.0225
MEM 4760.003906 1672827286.1308
MEM 4760.003906 1672827286.2420
MEM 4760.003906 1672827286.3443
MEM 4760.003906 1672827286.4526
MEM 4760.003906 1672827286.5592
MEM 4760.003906 1672827286.6816
MEM 4760.003906 1672827286.7924
MEM 4760.003906 1672827286.9060
MEM 4760.003906 1672827287.0126
MEM 4760.003906 1672827287.1209
MEM 4760.003906 1672827287.2273
MEM 4760.003906 1672827287.3401
MEM 4760.003906 1672827287.4592
MEM 4760.003906 1672827287.5699
MEM 4760.019531 1672827287.6846
MEM 4760.046875 1672827287.8013
MEM 4760.046875 1672827287.9122
MEM 4759.906250 1672827288.0359
MEM 4759.906250 1672827288.1420
MEM 4760.398438 1672827288.2450
MEM 4759.906250 1672827288.3691
MEM 4759.906250 1672827288.4815
MEM 4760.070312 1672827288.5863
MEM 4764.011719 1672827288.6885
MEM 4760.371094 1672827288.7907
MEM 4759.906250 1672827288.9000
MEM 4763.148438 1672827289.0040
MEM 4759.906250 1672827289.1102
MEM 4760.757812 1672827289.2134
MEM 4760.000000 1672827289.3207
MEM 4760.000000 1672827289.4355
MEM 4760.000000 1672827289.5419
MEM 4760.000000 1672827289.6540
MEM 4760.000000 1672827289.7718
MEM 4760.000000 1672827289.8817
MEM 4760.000000 1672827289.9949
MEM 4760.000000 1672827290.1142
MEM 4760.000000 1672827290.2281
MEM 4760.000000 1672827290.3336
MEM 4760.000000 1672827290.4445
MEM 4760.000000 1672827290.5533
MEM 4760.000000 1672827290.6623
MEM 4760.000000 1672827290.7839
MEM 4760.000000 1672827290.8968
MEM 4760.000000 1672827291.0048
MEM 4760.000000 1672827291.1273
MEM 4760.000000 1672827291.2401
MEM 4760.000000 1672827291.3519
MEM 4760.000000 1672827291.4907
MEM 4760.000000 1672827291.6151
MEM 4760.000000 1672827291.7361
MEM 4760.000000 1672827291.8620
MEM 4760.000000 1672827291.9926
MEM 4760.000000 1672827292.1024
MEM 4760.000000 1672827292.2269
MEM 4760.000000 1672827292.3472
MEM 4760.000000 1672827292.4699
MEM 4760.000000 1672827292.5799
MEM 4760.000000 1672827292.7093
MEM 4760.000000 1672827292.8177
MEM 4760.000000 1672827292.9274
MEM 4760.000000 1672827293.0332
MEM 4760.000000 1672827293.1393
MEM 4760.000000 1672827293.2858
MEM 4760.000000 1672827293.4099
MEM 4760.000000 1672827293.5274
MEM 4760.000000 1672827293.6376
MEM 4760.000000 1672827293.7466
MEM 4760.000000 1672827293.8857
MEM 4760.000000 1672827294.0118
MEM 4760.000000 1672827294.1296
MEM 4760.000000 1672827294.2373
MEM 4760.000000 1672827294.3456
MEM 4760.000000 1672827294.4570
MEM 4760.000000 1672827294.5920
MEM 4760.000000 1672827294.7553
MEM 4760.000000 1672827294.8812
MEM 4760.000000 1672827294.9990
MEM 4760.000000 1672827295.1320
MEM 4760.000000 1672827295.2405
MEM 4760.000000 1672827295.3518
MEM 4760.000000 1672827295.4690
MEM 4760.000000 1672827295.5850
MEM 4760.000000 1672827295.7141
MEM 4760.000000 1672827295.8342
MEM 4760.000000 1672827295.9460
MEM 4760.000000 1672827296.0734
MEM 4760.000000 1672827296.2161
MEM 4760.000000 1672827296.3569
MEM 4760.000000 1672827296.4769
MEM 4760.000000 1672827296.6014
MEM 4760.000000 1672827296.7239
MEM 4760.000000 1672827296.8345
MEM 4760.000000 1672827296.9732
MEM 4760.000000 1672827297.0913
MEM 4760.000000 1672827297.2142
MEM 4760.000000 1672827297.3324
MEM 4760.000000 1672827297.4533
MEM 4760.000000 1672827297.5685
MEM 4760.000000 1672827297.6876
MEM 4760.000000 1672827297.8080
MEM 4760.000000 1672827297.9309
MEM 4760.000000 1672827298.0530
MEM 4760.000000 1672827298.1952
MEM 4760.000000 1672827298.3244
MEM 4760.000000 1672827298.4526
MEM 4760.000000 1672827298.5894
MEM 4760.000000 1672827298.7105
MEM 4760.000000 1672827298.8350
MEM 4760.000000 1672827298.9682
MEM 4760.000000 1672827299.0916
MEM 4760.000000 1672827299.2062
MEM 4760.039062 1672827299.3222
MEM 4760.046875 1672827299.4849
MEM 4760.050781 1672827299.6107
MEM 4760.050781 1672827299.7265
MEM 4760.050781 1672827299.8421
MEM 4760.050781 1672827299.9536
MEM 4760.050781 1672827300.0679
MEM 4759.941406 1672827300.1769
MEM 4759.914062 1672827300.2855
MEM 4759.914062 1672827300.4113
MEM 4759.914062 1672827300.5326
MEM 4759.914062 1672827300.6352
MEM 4759.914062 1672827300.7438
MEM 4759.914062 1672827300.8497
MEM 4759.914062 1672827300.9644
MEM 4759.914062 1672827301.0699
MEM 4759.914062 1672827301.1793
MEM 4759.914062 1672827301.2929
MEM 4759.914062 1672827301.4045
MEM 4759.914062 1672827301.5268
MEM 4759.914062 1672827301.6489
MEM 4759.914062 1672827301.7704
MEM 4759.914062 1672827301.8765
MEM 4759.914062 1672827302.0087
MEM 4759.914062 1672827302.1190
MEM 4759.914062 1672827302.2360
MEM 4759.914062 1672827302.3471
MEM 4759.914062 1672827302.5182
MEM 4759.914062 1672827302.6429
MEM 4759.914062 1672827302.7943
MEM 4759.914062 1672827302.9344
MEM 4759.914062 1672827303.0581
MEM 4759.914062 1672827303.1677
MEM 4759.914062 1672827303.2957
MEM 4774.375000 1672827303.3962
MEM 4792.554688 1672827303.4966
MEM 4798.933594 1672827303.5970
MEM 4799.203125 1672827303.6974
MEM 4801.105469 1672827303.7978
MEM 4801.898438 1672827303.8981
MEM 4803.523438 1672827303.9985
MEM 4803.492188 1672827304.0989
MEM 4803.480469 1672827304.1992
MEM 4803.976562 1672827304.2996
MEM 4804.835938 1672827304.3999
MEM 4805.238281 1672827304.5005
MEM 4805.746094 1672827304.6008
MEM 4805.730469 1672827304.7012
MEM 4805.710938 1672827304.8017
MEM 4805.796875 1672827304.9021
MEM 4806.171875 1672827305.0024
MEM 4806.632812 1672827305.1029
MEM 4808.292969 1672827305.2034
MEM 4808.992188 1672827305.3038
MEM 4808.937500 1672827305.4042
MEM 4808.917969 1672827305.5046
MEM 4808.906250 1672827305.6050
MEM 4809.648438 1672827305.7054
MEM 4810.492188 1672827305.8059
MEM 4811.421875 1672827305.9063
MEM 4811.402344 1672827306.0067
MEM 4811.371094 1672827306.1072
MEM 4811.835938 1672827306.2076
MEM 4812.804688 1672827306.3080
MEM 4813.171875 1672827306.4085
MEM 4813.636719 1672827306.5088
MEM 4813.617188 1672827306.6093
MEM 4813.640625 1672827306.7097
MEM 4814.531250 1672827306.8101
MEM 4815.468750 1672827306.9105
MEM 4815.871094 1672827307.0110
MEM 4816.097656 1672827307.1114
MEM 4816.335938 1672827307.2118
MEM 4817.066406 1672827307.3124
MEM 4817.695312 1672827307.4127
MEM 4818.664062 1672827307.5131
MEM 4818.648438 1672827307.6135
MEM 4818.617188 1672827307.7139
MEM 4819.328125 1672827307.8146
MEM 4820.476562 1672827307.9150
MEM 4820.898438 1672827308.0155
MEM 4820.859375 1672827308.1159
MEM 4821.289062 1672827308.2163
MEM 4822.183594 1672827308.3167
MEM 4823.367188 1672827308.4171
MEM 4823.339844 1672827308.5179
MEM 4823.890625 1672827308.6184
MEM 4824.562500 1672827308.7189
MEM 4825.625000 1672827308.8193
MEM 4825.601562 1672827308.9197
MEM 4825.640625 1672827309.0201
MEM 4826.539062 1672827309.1205
MEM 4827.867188 1672827309.2209
MEM 4827.867188 1672827309.3214
MEM 4827.882812 1672827309.4218
MEM 4829.058594 1672827309.5222
MEM 4829.871094 1672827309.6226
MEM 4830.628906 1672827309.7230
MEM 4830.597656 1672827309.8235
MEM 4831.558594 1672827309.9239
MEM 4832.468750 1672827310.0243
MEM 4832.855469 1672827310.1246
MEM 4832.804688 1672827310.2249
MEM 4833.332031 1672827310.3254
MEM 4834.253906 1672827310.4257
MEM 4835.097656 1672827310.5260
MEM 4835.070312 1672827310.6264
MEM 4835.449219 1672827310.7269
MEM 4836.785156 1672827310.8274
MEM 4837.617188 1672827310.9277
MEM 4837.585938 1672827311.0281
MEM 4837.734375 1672827311.1286
MEM 4838.812500 1672827311.2290
MEM 4839.707031 1672827311.3294
MEM 4839.863281 1672827311.4299
MEM 4839.828125 1672827311.5303
MEM 4840.820312 1672827311.6306
MEM 4841.734375 1672827311.7311
MEM 4842.402344 1672827311.8315
MEM 4842.628906 1672827311.9319
MEM 4843.691406 1672827312.0323
MEM 4844.363281 1672827312.1326
MEM 4844.921875 1672827312.2330
MEM 4844.878906 1672827312.3334
MEM 4845.414062 1672827312.4338
MEM 4846.621094 1672827312.5342
MEM 4850.300781 1672827312.6346
MEM 4850.304688 1672827312.7352
MEM 4850.257812 1672827312.8356
MEM 4850.230469 1672827312.9360
MEM 4851.289062 1672827313.0363
MEM 4851.257812 1672827313.1367
MEM 4851.800781 1672827313.2370
MEM 4852.726562 1672827313.3374
MEM 4853.562500 1672827313.4378
MEM 4853.531250 1672827313.5382
MEM 4854.070312 1672827313.6386
MEM 4855.015625 1672827313.7391
MEM 4855.832031 1672827313.8401
MEM 4855.800781 1672827313.9405
MEM 4856.335938 1672827314.0408
MEM 4857.792969 1672827314.1412
MEM 4858.632812 1672827314.2416
MEM 4858.597656 1672827314.3420
MEM 4858.992188 1672827314.4425
MEM 4860.074219 1672827314.5429
MEM 4860.894531 1672827314.6433
MEM 4860.859375 1672827314.7438
MEM 4861.378906 1672827314.8441
MEM 4862.328125 1672827314.9445
MEM 4863.226562 1672827315.0449
MEM 4863.203125 1672827315.1452
MEM 4863.726562 1672827315.2456
MEM 4864.789062 1672827315.3460
MEM 4865.730469 1672827315.4465
MEM 4865.695312 1672827315.5469
MEM 4866.253906 1672827315.6472
MEM 4867.039062 1672827315.7476
MEM 4867.941406 1672827315.8480
MEM 4867.914062 1672827315.9484
MEM 4868.019531 1672827316.0488
MEM 4869.367188 1672827316.1492
MEM 4870.445312 1672827316.2495
MEM 4870.414062 1672827316.3499
MEM 4870.804688 1672827316.4503
MEM 4871.652344 1672827316.5507
MEM 4873.042969 1672827316.6510
MEM 4872.929688 1672827316.7514
MEM 4873.066406 1672827316.8518
MEM 4873.910156 1672827316.9522
MEM 4875.320312 1672827317.0526
MEM 4875.226562 1672827317.1530
MEM 4875.328125 1672827317.2534
MEM 4876.164062 1672827317.3538
MEM 4877.566406 1672827317.4542
MEM 4877.484375 1672827317.5547
MEM 4877.859375 1672827317.6551
MEM 4878.683594 1672827317.7555
MEM 4879.593750 1672827317.8558
MEM 4879.996094 1672827317.9562
MEM 4880.218750 1672827318.0566
MEM 4880.957031 1672827318.1569
MEM 4881.847656 1672827318.2573
MEM 4882.269531 1672827318.3577
MEM 4882.238281 1672827318.4583
MEM 4883.296875 1672827318.5587
MEM 4884.476562 1672827318.6592
MEM 4885.070312 1672827318.7595
MEM 4885.023438 1672827318.8599
MEM 4885.582031 1672827318.9602
MEM 4886.523438 1672827319.0606
MEM 4887.343750 1672827319.1610
MEM 4887.300781 1672827319.2614
MEM 4887.835938 1672827319.3617
MEM 4888.773438 1672827319.4621
MEM 4889.617188 1672827319.5625
MEM 4889.566406 1672827319.6628
MEM 4890.097656 1672827319.7632
MEM 4891.300781 1672827319.8636
MEM 4892.113281 1672827319.9640
MEM 4892.082031 1672827320.0644
MEM 4892.507812 1672827320.1648
MEM 4893.570312 1672827320.2652
MEM 4894.394531 1672827320.3656
MEM 4894.355469 1672827320.4659
MEM 4894.757812 1672827320.5667
MEM 4896.078125 1672827320.6671
MEM 4896.906250 1672827320.7677
MEM 4896.875000 1672827320.8682
MEM 4897.273438 1672827320.9686
MEM 4898.363281 1672827321.0690
MEM 4899.445312 1672827321.1694
MEM 4899.433594 1672827321.2698
MEM 4899.542969 1672827321.3702
MEM 4900.378906 1672827321.4706
MEM 4901.777344 1672827321.5710
MEM 4901.683594 1672827321.6714
MEM 4901.656250 1672827321.7718
MEM 4902.640625 1672827321.8722
MEM 4903.558594 1672827321.9726
MEM 4903.957031 1672827322.0729
MEM 4904.183594 1672827322.1733
MEM 4904.734375 1672827322.2737
MEM 4905.671875 1672827322.3741
MEM 4906.527344 1672827322.4745
MEM 4906.496094 1672827322.5749
MEM 4906.644531 1672827322.6753
MEM 4907.449219 1672827322.7756
MEM 4908.347656 1672827322.8760
MEM 4908.753906 1672827322.9763
MEM 4908.730469 1672827323.0768
MEM 4909.542969 1672827323.1771
MEM 4910.472656 1672827323.2775
MEM 4911.570312 1672827323.3780
MEM 4911.539062 1672827323.4784
MEM 4911.949219 1672827323.5788
MEM 4913.027344 1672827323.6792
MEM 4913.933594 1672827323.7796
MEM 4913.820312 1672827323.8802
MEM 4913.785156 1672827323.9805
MEM 4914.367188 1672827324.0810
MEM 4915.285156 1672827324.1816
MEM 4916.113281 1672827324.2820
MEM 4916.082031 1672827324.3824
MEM 4916.492188 1672827324.4828
MEM 4917.816406 1672827324.5832
MEM 4918.625000 1672827324.6836
MEM 4918.589844 1672827324.7841
MEM 4918.738281 1672827324.8845
MEM 4919.558594 1672827324.9849
MEM 4920.332031 1672827325.0855
MEM 4920.906250 1672827325.1859
MEM 4920.875000 1672827325.2863
MEM 4921.019531 1672827325.3867
MEM 4922.085938 1672827325.4874
MEM 4923.507812 1672827325.5878
MEM 4923.398438 1672827325.6882
MEM 4923.875000 1672827325.7886
MEM 4924.691406 1672827325.8890
MEM 4925.507812 1672827325.9894
MEM 4925.953125 1672827326.0898
MEM 4925.941406 1672827326.1902
MEM 4926.082031 1672827326.2906
MEM 4926.886719 1672827326.3910
MEM 4927.785156 1672827326.4913
MEM 4928.257812 1672827326.5917
MEM 4928.230469 1672827326.6921
MEM 4928.312500 1672827326.7925
MEM 4929.222656 1672827326.8929
MEM 4930.097656 1672827326.9933
MEM 4930.554688 1672827327.0937
MEM 4930.781250 1672827327.1940
MEM 4930.769531 1672827327.2944
MEM 4931.058594 1672827327.3949
MEM 4931.730469 1672827327.4953
MEM 4932.109375 1672827327.5956
MEM 4932.613281 1672827327.6961
MEM 4933.003906 1672827327.7965
MEM 4932.988281 1672827327.8969
MEM 4932.988281 1672827327.9973
MEM 4934.402344 1672827328.0978
MEM 4934.281250 1672827328.1982
MEM 4934.265625 1672827328.2986
